date,returns,close
2020-01-02,0.4999315305172086,6594.433549888114
2020-01-03,-0.03648795188124604,6358.153085108054
2020-01-06,-0.4180157862750818,4185.901753459803
2020-01-07,-0.2516261807476043,3254.6865490647892
2020-01-08,0.4137407491152168,4922.599387839949
2020-01-09,0.001982825638868763,4932.369727354796
2020-01-10,0.17416468250828887,5870.7607787289335
2020-01-13,0.3478250964403015,8312.906661219744
2020-01-14,-0.1904421764092427,6871.395052476972
2020-01-15,0.3866703607353557,10115.182477684786
2020-01-16,0.18279386166187805,12143.9532671916
2020-01-17,-0.6394884538826521,6406.6910355405225
2020-01-20,0.7962376605433515,14204.809139754143
2020-01-21,-0.2781967217830854,10755.140833148847
2020-01-22,-1.0040215341354293,3940.715568404928
2020-01-23,-0.656459037964609,2043.9889887154013
2020-01-24,-0.6006869482313263,1120.9946112315004
2020-01-27,0.031898794454273106,1157.3294253659403
2020-01-28,-0.15405535932843062,992.0912124359891
2020-01-29,-0.2029309115244043,809.8784215537951
2020-01-30,0.3728644687819655,1175.852397599143
2020-01-31,0.2018727941070391,1438.8815687778451
2020-02-03,0.17852885716299016,1720.1215907503883
2020-02-04,0.25416148426784513,2217.890380195296
2020-02-05,0.3773185715212865,3234.5021991720528
2020-02-06,-1.2484673367860928,928.1218041162382
2020-02-07,-0.2101174408891507,752.232564709068
2020-02-10,-1.311707716540223,202.62111796983265
2020-02-11,0.022608409441658147,207.25423552978472
2020-02-12,-0.0026545360575053636,206.70480125767867
2020-02-13,0.6879167943662904,411.25295560275754
2020-02-14,0.9152451081197719,1027.0579112059502
2020-02-17,0.1507434266126722,1194.1584897912524
2020-02-18,-0.3547849207056257,837.4923279131795
2020-02-19,0.3226907257909754,1156.4414213770679
2020-02-20,-0.3660845479418617,801.927560968874
2020-02-21,-0.0007476852927407176,801.3281956219437
2020-02-24,0.7311155690206663,1664.6766253350831
2020-02-25,-0.38548989326551353,1132.1754877566825
2020-02-26,0.5220832889165129,1908.321922355251
2020-02-27,0.46003893332525936,3023.0408069374826
2020-02-28,-0.6825398646669717,1527.638913801319
2020-03-02,0.722183095066263,3145.291098237267
2020-03-03,0.4899352461677708,5133.777233620923
2020-03-04,0.0726814244926654,5520.8018674838695
2020-03-05,-0.5432354981861162,3206.845095027147
2020-03-06,-0.6194292682659046,1726.0893339862766
2020-03-09,-0.41155202061502677,1143.7431271271967
2020-03-10,0.42000907936011345,1740.7488738047725
2020-03-11,-0.771856992739993,804.4941494480729
2020-03-12,0.3525674204503572,1144.5663545174243
2020-03-13,-1.0127822408594613,415.7145611680555
2020-03-16,-0.17271527649645954,349.7727287776076
2020-03-17,0.0828052853192761,379.9687006191505
2020-03-18,1.7849899234717148,2264.4310312006037
2020-03-19,-0.9647748901658157,862.9044062617062
2020-03-20,0.9792258845781053,2297.3918964161608
2020-03-23,0.09764439718920512,2533.0368493589112
2020-03-24,0.2984935867584435,3414.0951871075818
2020-03-25,0.08030274155447968,3699.565006545953
2020-03-26,0.32252830342798194,5107.671117695893
2020-03-27,-0.09732724511109253,4633.980904470371
2020-03-30,0.8998144698510199,11395.63941885885
2020-03-31,-0.2853840636168569,8566.392608463908
2020-04-01,0.7400670509218185,17955.810412459472
2020-04-02,-0.442786892822924,11532.012567743957
2020-04-03,-0.043505816838222515,11041.060022297479
2020-04-06,-0.7548288686940992,5190.303555785247
2020-04-07,0.308523730997921,7066.150974609579
2020-04-08,1.0408056049522392,20007.786444408262
2020-04-09,-0.05432204763603068,18949.915499176645
2020-04-10,-0.12546354267528728,16715.491592450202
2020-04-13,-0.65264721813306,8703.182049138131
2020-04-14,-0.12520097474743144,7678.987763277191
2020-04-15,-0.9074120003918575,3098.9884023826557
2020-04-16,-0.526507760515165,1830.4612346877188
2020-04-17,0.13833674417027575,2102.0324711582507
2020-04-20,0.7777370615508712,4575.160507096751
2020-04-21,1.6773171592934588,24482.50891924897
2020-04-22,-0.36687064763888666,16963.91249436164
2020-04-23,0.8772868555715961,40787.4790734571
2020-04-24,0.15439253157573757,47596.902254485896
2020-04-27,-0.09057019715295142,43475.496619461126
2020-04-28,0.2532950158677454,56007.88582625646
2020-04-29,0.035527186381138214,58033.45679487168
2020-04-30,0.05783158936185109,61488.568217395514
2020-05-01,-0.22142130964910978,49275.64610800345
2020-05-04,-0.7350369759387018,23627.067654145463
2020-05-05,-0.815814729544152,10449.752143019688
2020-05-06,0.3598287261465593,14975.372012122038
2020-05-07,-0.15763456449292257,12791.39170216313
2020-05-08,-0.357997228136744,8942.142317205502
2020-05-11,0.00537631386016007,8990.347547996944
2020-05-12,0.4601274292618021,14243.190550461342
2020-05-13,0.10415694143941485,15806.73125074159
2020-05-14,-0.3330826706686479,11328.857224644966
2020-05-15,0.5623398035140069,19879.578736397296
2020-05-18,0.6612571426226289,38511.2402529158
2020-05-19,0.19452591267877548,46780.94986946048
2020-05-20,0.39949431230531907,69753.69388950845
2020-05-21,0.4816844253405664,112917.19964625897
2020-05-22,0.4318365114160505,173901.89442213054
2020-05-25,0.26241180452107243,226083.21050123434
2020-05-26,0.25158993677547725,290758.5089066709
2020-05-27,0.2335131624621489,367236.56027307204
2020-05-28,-0.4630277249004765,231129.5772901518
2020-05-29,0.2948249436022662,310381.88843904383
2020-06-01,-0.5362495446617086,181554.13847644374
2020-06-02,-0.31021191181177254,133132.11499830883
2020-06-03,0.5500446201078462,230761.93648866593
2020-06-04,0.3149977790917177,316202.98982944264
2020-06-05,0.5842269321508599,567142.9069134388
2020-06-08,-0.10969960093946592,508218.6210722503
2020-06-09,-0.4513492629368055,323617.5600874305
2020-06-10,-0.08537290500363763,297135.8802696689
2020-06-11,0.03744111875807837,308471.87191777595
2020-06-12,0.02836027238731731,317345.4520566134
2020-06-15,0.41675302634613826,481421.87321653886
2020-06-16,-0.13464377528048158,420775.8149163737
2020-06-17,0.15075093391338806,489238.99853064975
2020-06-18,-0.41907951016117756,321748.95849363145
2020-06-19,0.17911921329456393,384864.3069800894
2020-06-22,0.0015671019218796848,385467.90139868134
2020-06-23,-0.3141492418106524,281549.6146064956
2020-06-24,-0.11043234634581359,252112.73195940905
2020-06-25,-0.092478140575431,229843.39735438407
2020-06-26,-0.1402625619190373,199763.79309086886
2020-06-29,1.0335832706491617,561560.1569992189
2020-06-30,-0.052289957982071235,532950.7117890003
2020-07-01,-0.12435968103190728,470628.60834865354
2020-07-02,-1.0049229368847585,172284.35332871825
2020-07-03,-0.41886050789280727,113327.94921522166
2020-07-06,-0.11178174377675772,101342.31838824254
2020-07-07,-0.30942679296840886,74371.8332006073
2020-07-08,0.6194116413162036,138170.56848665018
2020-07-09,-0.06648988985974486,129282.38405217399
2020-07-10,0.4896736278312919,210960.8694495185
2020-07-13,0.02463340285001545,216222.08835302334
2020-07-14,0.01613658089917423,219739.47655975635
2020-07-15,-0.044045410914506686,210271.01289111644
2020-07-16,0.002672742727679322,210833.76492235836
2020-07-17,1.1075014240490924,638148.7477048787
2020-07-20,-1.3845471672331129,159816.1729743183
2020-07-21,-1.0185565557261262,57712.147507599926
2020-07-22,-0.2832874723237093,43474.745564169454
2020-07-23,0.007468475100991644,43800.65111280988
2020-07-24,0.33242310325235136,61073.11702385301
2020-07-27,0.2192788930313466,76046.93223830592
2020-07-28,-0.17712148701071714,63702.842966159355
2020-07-29,0.5141834576291632,106528.51009677573
2020-07-30,0.5288818748274319,180782.47710439045
2020-07-31,0.09409068229943524,198618.36246727256
2020-08-03,0.456560890596111,313546.005554362
2020-08-04,0.11511662927485278,351799.9628702184
