observation,state_h
-0.6929574536848705,-0.8119842132930288
0.5153322442583044,-0.7517255858350077
-1.3196386751032894,-0.7820042590954588
0.08403017798200596,-0.8392132793693697
-0.010429648396165035,-0.953590450948883
0.5551774704644651,-0.9198994492941084
0.044688170677028544,-0.7808218399183341
0.29305973343007397,-0.9340857507102946
0.2140008610500759,-1.0882819907298942
0.4923342712793946,-1.1580028696892193
-0.10005147893819032,-1.2278534488788249
0.6278465744718172,-1.3327824143787974
-0.2195719390511566,-1.336417845322343
0.27529315145905836,-1.3187759223689446
0.2171739843379318,-1.2842023006042675
1.0171739139501572,-1.489094660951706
-0.23697169308164448,-1.5417157947782343
0.3020857962818765,-1.4250049747782914
-0.053480296554363684,-1.5128482940413646
-0.4195565093136838,-1.3511122717770112
0.38304615663758984,-1.3257651572850218
-0.3587382655227507,-1.2359203339870213
0.06374508556560185,-1.209185677610171
0.46896280683956953,-1.2392213518161805
0.3590284359744655,-1.274184449850863
0.15822557179602476,-1.2056361251541583
-0.8274827938751093,-1.131706864043973
-0.26133159346515394,-1.175470376024775
-0.1706478761478972,-0.9553720229976598
-0.5903376330828275,-0.7659904806791139
-1.1916648298038421,-0.6902983748847743
0.11844070074873093,-0.6356433888376753
0.5277182008985696,-0.5968572517012168
-0.2528647210825374,-0.6428584134214661
0.5918125713013304,-0.7427720128933052
-0.8542503089585,-0.8020307058228279
-0.6562647287175799,-0.6744277880807823
0.10523864812763721,-0.6051802060090842
-0.32220324600042066,-0.5643859413564858
0.4487277541828858,-0.6645589369589222
0.3069724307723766,-0.7948670137251066
-0.24053378911646164,-0.8233811718894316
-0.8529814143787238,-0.6757321824179342
-0.3393880914179885,-0.6486320077977804
0.34957878624111316,-0.6372229456782392
0.4663629036157028,-0.710803780204228
-0.29857858470448734,-0.6980879927631677
-1.1489628642466634,-0.7685806949211756
-0.8840349560475574,-0.8058669661289087
0.24746034641045772,-0.9592992038297815
-0.25817366421189225,-0.763383329482182
-0.2576736787413111,-0.6479559490712568
-0.6864102528174183,-0.6151830661990989
-0.7039634208153789,-0.5995176085627921
0.5360879894653369,-0.8989406956592522
0.27649270893654676,-0.9036714874048518
-0.3514992147757885,-1.0498485216918096
0.0411486151010165,-1.12254589969478
0.13201387827092934,-1.133481561582965
0.8443087353343992,-1.2807037396741052
-0.5695605460207199,-1.172231727414479
0.13296847001869122,-1.0070008815899683
0.5007126083958571,-1.0230652881210225
0.7690672873242164,-1.2865458969374544
-0.32567922370312963,-1.3503339006419994
-0.18510930223376523,-1.4894249249093412
0.2924341887125697,-1.5512460733208961
-0.6754662027809891,-1.5563258116152385
0.15151833778861407,-1.4542737409180666
1.0893400293263984,-1.211878507762961
0.20940719085386275,-1.3651476325198753
-1.194019942424396,-1.1595129933983244
-0.4579691836685087,-1.1477135122923867
-0.3503940500919915,-1.1156641196328174
0.5933469515040178,-1.1717415059975629
-0.08326193067965525,-1.289227016960511
-0.9107951612608639,-1.2181222360966883
-0.032983487510712554,-0.9778840451118228
0.0847169478892218,-0.8606565055916348
-0.30568009889247516,-0.9813183510994229
-0.5842896026133211,-1.0037046727051986
1.1279911135966945,-1.2699300220374488
0.40772603218677794,-1.4420124927551652
0.4514965902295925,-1.4486134965592226
-0.07667575286002555,-1.428702456811446
-0.3403308185813476,-1.3087858271890684
-0.22317504890336606,-1.424609350314898
-0.6692782049161958,-1.2936059235614374
0.7910662915095247,-1.3824460698233179
-0.06116695755335621,-1.3249449085761613
0.653538607219187,-1.3846480690478573
-0.22568205265345667,-1.1985779656391242
0.2567879412955464,-1.0252768040921665
0.10069581831797816,-1.1973242759036375
-0.8836455988477043,-0.8743307783136671
1.0295329461213474,-1.0306960138985237
-0.25542517453581637,-0.8111889019017414
-0.7237337451624444,-0.8500532578716375
0.39926361583702785,-0.9540618788661493
-0.0031436202996894674,-0.9762877378247181
0.22408969624530084,-0.8194799397603739
0.062319099721634096,-0.7480393065661854
-1.512617779183023,-0.6081639258473626
-0.5897728584448769,-0.7150051987186443
-0.6184840204533233,-0.7010975233844436
0.5692840882289174,-0.951060756703183
0.01841504096297666,-1.0177217502970881
-0.21290374694332515,-0.8623525531274145
0.3729779647324087,-0.7331075239060896
-0.1025412205908098,-0.819931969437602
-0.15178937975632983,-0.777043341851873
0.11047793586142908,-0.9378411861975846
0.05721490588927104,-0.9168449544692087
1.634089203184491,-0.864340891801298
-0.560130611258443,-0.8417496075143307
-0.9743878668737332,-0.8134740611940299
0.2239547059699982,-0.6860952342872856
-0.5071897159678184,-0.7258072046619765
-1.5954367337262827,-0.5941172342199987
-0.7888726699931613,-0.5953888353835475
-0.6647057047683937,-0.5540076769507204
-1.2852535270430532,-0.6261325849419175
1.314724093449518,-0.9642832399141393
-0.7946502658994365,-0.6444737573203827
1.7399410548369436,-1.0252105517121277
-0.22872630739024105,-0.952466195813951
0.9431761693567633,-1.2117410282434538
-0.1425060863731625,-1.0860138457226387
0.24282854790078576,-1.1649049929569082
-0.06887237149865838,-1.3285253254702698
-0.12215549490227566,-1.335411284947781
0.11443637384168626,-1.414900809957851
0.2453949700934716,-1.3062635310930553
0.08265472409074871,-1.2630383268927459
0.028322520911025998,-1.2591228651701432
-0.40478398381150754,-1.1561185160851626
-0.06290007033363625,-0.8722279262320347
0.9814152030170199,-0.9439397686592303
-0.45526680031219724,-1.032898774002178
0.6916713303082073,-1.0871154066934625
0.24481780545374995,-1.3471410673179292
0.4728600991050174,-1.3472537878817614
-0.5754197945736149,-1.314806742179156
0.1364167429510221,-1.318325693205759
-0.15250335279070434,-1.300306603845136
-0.13469985259775474,-1.2525806506923791
0.6324746825121152,-1.6887838410487341
-0.10497420845633877,-1.6274269198302393
0.1278401630725785,-1.6791167827811784
-0.8363223177982677,-1.4843812824284017
0.7027604427245059,-1.7986555513991431
0.3370710903341134,-1.8821596642357894
-0.022697195810461226,-1.9878710770530155
-0.13843084046774407,-1.764269985055443
0.2670917105884862,-1.5600071500195156
0.5358407972963677,-1.574473794429804
0.7715451314954125,-1.6310077859262528
0.3516539845724638,-1.7127023625760895
0.02723316550763738,-1.7869102401156234
0.36576485614409343,-1.9905878586550763
0.28150388532608944,-2.0443127974354236
0.4301703317752828,-2.003286202649129
0.664838343127204,-2.014805661347846
-0.6155718100481871,-1.87515594462249
-0.4698011314057211,-1.8283272533029922
0.6040623267795031,-1.83400149679832
-0.27189813653065276,-1.8882474184901912
0.011927363227638729,-2.0220944520905824
-0.2594841789026464,-1.900564878435411
0.45104530891803474,-1.8811158998216138
-1.0074940482612555,-1.643297311771061
0.03276349088370657,-1.575634985183521
0.6103526446743018,-1.9476041760178564
-0.2405552630170881,-1.798082310828604
-0.7607420228250273,-1.4637888559988304
0.18591466905336568,-1.3675274505447936
-0.31209437135277707,-1.2079698481860999
0.5714501571154964,-1.2516143772264228
0.126946935467466,-1.22652739591813
-0.47997886785621163,-1.174145216916373
-0.08766069871037213,-1.1076773465471732
0.5175513010941766,-1.3169417153413925
-0.07192187384221231,-1.1056110657796736
-0.4176918301411919,-1.1534870271306827
0.11941431530424285,-1.0543665268731544
0.007355281324332075,-0.8809554404419893
0.5631140314950182,-0.8394306914198727
0.4139135788960975,-0.5834355008619857
-0.13474621895594174,-0.8408104894678768
0.9607683023386466,-1.02536215207357
0.07008685571002124,-0.8625766967422116
-1.0169958228603717,-0.9091236728593164
-1.0236189081700067,-0.8949154475739944
0.2855665565159898,-0.8629467313634255
0.16169995586964067,-1.0713025646297791
-1.481225528991322,-0.8888449920832118
-0.3166965719496536,-0.7971204775312846
0.4617020151551713,-0.8378952963691875
0.4920090134316361,-0.8699929879583027
0.3206676371630358,-1.0051877932916118
-0.11080767445106564,-0.9659993386711341
0.47823147781102693,-1.079707472816658
0.2931259517407798,-1.1509372648785794
-0.07023728111937629,-1.0298357998852454
-1.1802572054353535,-1.0478778937720707
-0.7979622242208886,-1.2384232785211227
-0.39465581385544224,-1.0830464278106313
-0.16992119836549843,-1.033495044660882
0.6801815961035773,-0.9417100177549459
-0.047223179331707,-0.7624374071321486
0.05917723062453056,-0.8852550045385247
-0.35401198008331836,-1.0364446626542223
-0.5345888570357332,-1.0152490157722553
0.5249589447678897,-0.8515258635741426
-0.9733804312925901,-0.7012866889910281
-0.7822917147239435,-0.5705423322277359
-0.08736899370815224,-0.8114362070274576
0.5728924879566253,-0.9653072931742783
-0.31342928437170586,-1.065270471091513
-0.405131678447425,-0.9586565124554535
-0.12048610881905424,-0.9030090450262663
0.24731834422497428,-0.7615039311964308
-0.21479995021300372,-0.9347993100206138
0.628216835063196,-1.0598585886764376
0.645688079615152,-1.0918551164726136
-0.07819988727894443,-1.033956830542426
1.2381524491890978,-0.9094563824366966
0.044315369079356785,-0.8965669076095707
0.6239733499791812,-1.0902425027963285
0.19064559917272597,-1.1158751881601459
0.16851094565131708,-1.2441998318757113
-0.7945253403438762,-1.386944722500189
-0.5686058566282315,-1.351116239677792
-0.17197625894707183,-1.0669396735387782
0.585267520852625,-1.272860288201739
0.17760243384240865,-1.3436336275905807
-0.14935008692132337,-1.2879228228548707
0.31215026941212526,-1.3697939417663216
0.4811771827214898,-1.5868311154771881
0.003423296299420937,-1.232253895993735
0.13157942751101717,-1.0558372340418198
0.05591143875662383,-0.9855809726097948
-0.034373802175720655,-1.003891397994898
-0.4996571985685379,-0.8894156900796135
-0.5874788457829655,-0.7424058717335978
0.7333635497330088,-0.7839163944221881
-0.2007141860415017,-0.709958388954088
-0.23166529437092723,-0.5739780215559355
-1.4313013616835784,-0.49299990056632065
-1.5098133620050291,-0.5531131027920032
1.0346465093010309,-0.5525214366232171
-0.5051958636640099,-0.7071657003589611
-2.235827732992092,-0.5642132040169267
1.703656141640117,-0.702324809795903
-0.41270662550888243,-0.6088714526146161
-1.1903192236385671,-0.5421568703468094
0.07463893798504306,-0.5745377774764995
0.5853044533050692,-0.6018413750969421
0.45856851875833327,-0.7533327677530699
0.6596652944523166,-0.6164638236804502
-0.6938031896865147,-0.6705237432978648
0.8929671834493081,-0.8054481692238434
0.8625767763018871,-0.9740584038391893
0.8535039944960923,-1.0668845613056868
0.16622710031501042,-0.8809823527368983
-0.2216661118649052,-0.9796754428165588
-0.28775526740324375,-0.8878829600922653
-1.1083455587195477,-0.6910046414955686
-0.4173438664655047,-0.5107614149822696
-1.9137235806418353,-0.44804694111340726
-1.3497388131573305,-0.4454507776214139
0.19250236814909005,-0.5039444184770491
-0.19531819517920684,-0.5205014896286302
0.14468226307813672,-0.6811532379295079
0.5087685544202912,-0.6576495291724571
0.28176991452041583,-0.62450207369976
0.2434601637754869,-0.39363458474012614
-0.069713750314193,-0.44518476459202816
-0.5753973620870172,-0.5394095075422801
-0.933360443664335,-0.5753499960569306
-0.053973161777819176,-0.5393622565052568
0.03683232019487126,-0.6564629928636062
0.6542467687918616,-0.6382304216652815
-0.11127562445846371,-0.7219261811317672
0.3774978440016036,-0.7469820044595297
-1.043806606364976,-0.6547938941653548
0.17550067859695104,-0.8016765443585945
0.1145227783249371,-1.0108514870251535
0.8315250463628433,-0.9486264414582299
-0.1623042280023302,-0.8840147446891173
-1.5700575998357822,-0.8569641223229246
-0.18011211892822696,-0.978495944560601
0.4853187637534678,-0.7732643722433389
-0.7884679038362952,-0.8006100245204765
0.1731245944390419,-0.6149602244509049
-0.950805103184613,-0.5024826030202181
1.1797024288529554,-0.8685753462290833
-0.8453217484104597,-0.8314660076896738
-0.3683379240359793,-0.6919178927434371
0.15029515115844472,-0.9498591701082417
0.30260903034517955,-1.065043677441064
0.6855125782311544,-1.2402019208363548
-0.36455892295735415,-1.1149546587164687
0.4378620157007082,-1.1105156902419846
-1.0689492360951793,-0.9108876967675448
-0.6914394498148957,-0.8054246985580797
-1.0304873441307338,-0.64650292723982
-0.5507111807794008,-0.7632320502345394
0.48029019470266865,-0.7924810547950722
-0.46307303948583173,-0.5641447007437173
-0.3363849354800629,-0.5400005189063863
0.19386394197042475,-0.6544659780373691
0.32067080449845226,-0.7694647133542057
-0.3097908498535731,-0.5684954264349266
-0.6916820336508174,-0.8168259687539008
1.1862878405586963,-0.6119740488868605
-0.26563961568780164,-0.8448222744405283
-0.20163233468994501,-0.8633727598488374
-0.11531792001237558,-0.9978606382628231
0.3562536464547672,-0.973256398080167
-1.0162847408534736,-0.7711499648676902
1.3025637202051228,-0.9096285371175447
-0.21449872869318348,-0.9054870525132747
0.34117512909648323,-1.179287534857166
0.08856754192777586,-1.2369609664592685
0.9217114375679858,-1.3910647152554454
0.7317295420748984,-1.6478044671522432
0.25982400643400344,-1.6309234592850872
-0.40565826926311727,-1.5237727806454389
0.5337486392469996,-1.6410602862054737
-0.8003411597535807,-1.4972127570153362
-0.43508458294088875,-1.4590860346411874
-0.03556268175758579,-1.6607650932391667
-0.7797123502882842,-1.457145446109879
-0.2192789868656364,-1.7373972436482081
0.32901608448006775,-1.7387567599908658
-0.2853311046555761,-1.8341147076754927
0.3353589184998928,-1.826394881574017
0.9096787473845495,-1.9257141061966447
0.14633338105695043,-1.948704992816672
